Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv6 (FD 13)
Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv4 (FD 14)
Sep 07 16:50:55.052 slot0: C/H/S settings = 16/4/32
Sep 07 16:50:55.061 slot1: C/H/S settings = 0/4/32
Sep 07 16:50:55.325 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Sep 07 16:50:55.326 CPU0: CPU_STATE: Starting CPU (old state=2)...
Sep 07 16:50:55.431 ROM: Microcode has started.
Sep 07 16:50:55.433 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:55.434 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Sep 07 16:50:55.434 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Sep 07 16:50:55.479 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Sep 07 16:50:55.480 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Sep 07 16:50:55.794 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:55.809 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Sep 07 16:56:08.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:08.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:09.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:09.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:09.730 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:09.977 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:10.234 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:10.478 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:10.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:10.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:11.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:11.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:11.728 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:11.988 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:12.230 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:12.474 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:12.733 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:12.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:13.222 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:13.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:13.724 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:13.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:14.228 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:14.470 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:14.727 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:14.971 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:15.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:15.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:15.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:15.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:16.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:16.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:16.728 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:16.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:17.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:17.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:17.729 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:17.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:18.232 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:18.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:18.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:18.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:19.225 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:19.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:19.729 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:19.988 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:20.234 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:20.477 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:20.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:20.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:21.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:21.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:21.730 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:21.974 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:22.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:22.481 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:22.726 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:22.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:23.231 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:23.476 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:23.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:23.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:24.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:24.481 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:24.742 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:24.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:25.232 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:25.478 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:25.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:25.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:26.243 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:26.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:26.731 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:26.992 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:27.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:27.494 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:27.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:27.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:28.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:28.485 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:28.744 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:28.989 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:29.248 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:29.493 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:29.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:29.984 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:30.242 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:30.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:30.747 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:30.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:31.247 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:31.491 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:31.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:31.993 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:32.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:32.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:32.740 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:32.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:33.242 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:33.485 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:33.744 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:33.989 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:34.248 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:34.493 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:34.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:34.994 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:35.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:35.481 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:35.741 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:35.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:36.245 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:36.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:36.747 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:36.989 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:37.248 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:37.493 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:37.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:37.993 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:38.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:38.493 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:38.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:38.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:39.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:39.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:39.747 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:39.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:40.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:40.495 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:40.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:40.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:41.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:41.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:41.744 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:41.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:42.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:42.491 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:42.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:42.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:43.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:43.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:43.740 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:43.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:44.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:44.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:44.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:44.977 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:45.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:45.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:45.740 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:45.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:46.243 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:46.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:46.730 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:46.989 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:47.232 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:47.492 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:47.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:47.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:48.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:48.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:48.742 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:48.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:49.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:49.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:49.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:49.996 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:50.241 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:50.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:50.745 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:50.991 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:51.247 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:51.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:51.734 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:51.995 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:52.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:52.495 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:52.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:52.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:53.240 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:53.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:53.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:53.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:54.245 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:54.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:54.754 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:54.991 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:55.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:55.495 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:55.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:55.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:56.245 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:56.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:56.745 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:56.988 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:57.234 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:57.491 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:57.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:57.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:58.242 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:58.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:58.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:58.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:59.245 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:59.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:59.748 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:56:59.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:57:00.249 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
